,event_year,flattened_locations,category,count,Code,Country,min,max,count_norm
1741,2018,IT,Social Development and Protection,731012,IT,Italy,183344,2466384,0.23988541593664586
1742,2019,HR,Law,43541,HR,Croatia,7927,129032,0.29407538912513936
1743,2019,HR,Health,64458,HR,Croatia,7927,129032,0.4667932785599273
1744,2019,HR,Military,88757,HR,Croatia,7927,129032,0.6674373477560794
1745,2019,HR,Religion,43109,HR,Croatia,7927,129032,0.2905082366541431
1746,2019,HR,Education,105570,HR,Croatia,7927,129032,0.8062672887164031
1747,2019,HR,Corruption,42137,HR,Croatia,7927,129032,0.28248214359440155
1748,2019,HR,Agriculture,43392,HR,Croatia,7927,129032,0.2928450518145411
1749,2019,HR,Economic Policy,85811,HR,Croatia,7927,129032,0.6431113496552578
1750,2019,HR,Government and Politics,129032,HR,Croatia,7927,129032,0.9999999999999999
1751,2019,HR,Social Development and Protection,39050,HR,Croatia,7927,129032,0.25699186656207423
1752,2018,NL,Law,236610,NL,Netherlands,57427,686549,0.28481439212108306
1753,2018,NL,Health,393048,NL,Netherlands,57427,686549,0.5334752242013473
1754,2018,NL,Military,523906,NL,Netherlands,57427,686549,0.7414762160598422
1755,2018,NL,Religion,230429,NL,Netherlands,57427,686549,0.2749895886648377
1756,2018,NL,Violence,193763,NL,Netherlands,57427,686549,0.21670836499120996
1757,2018,NL,Education,580250,NL,Netherlands,57427,686549,0.8310359516914049
1758,2018,NL,Corruption,264615,NL,Netherlands,57427,686549,0.32932881062814523
1759,2018,NL,Agriculture,235532,NL,Netherlands,57427,686549,0.28310089299054875
1760,2018,NL,Economic Policy,346943,NL,Netherlands,57427,686549,0.460190551276223
1761,2018,NL,Government and Politics,686549,NL,Netherlands,57427,686549,0.9999999999999999
1762,2018,NL,Social Development and Protection,217122,NL,Netherlands,57427,686549,0.2538378883586967
1763,2015,WE,Health,112097,WE,West Bank,8932,292252,0.36412890018353805
1764,2015,WE,Military,292252,WE,West Bank,8932,292252,1.0
1765,2015,WE,Religion,234031,WE,West Bank,8932,292252,0.7945044472681068
1766,2015,WE,Violence,193285,WE,West Bank,8932,292252,0.6506882676831851
1767,2015,WE,Education,110100,WE,West Bank,8932,292252,0.3570803331921502
1768,2015,WE,Economic Policy,116902,WE,West Bank,8932,292252,0.3810885218127912
1769,2015,WE,Government and Politics,203063,WE,West Bank,8932,292252,0.6852004800225893
1770,2018,TU,Law,879849,TU,Turkey,201589,2503427,0.294660180255952
1771,2018,TU,Health,1204997,TU,Turkey,201589,2503427,0.4359159940882026
1772,2018,TU,Military,2503427,TU,Turkey,201589,2503427,1.0
1773,2018,TU,Religion,1185577,TU,Turkey,201589,2503427,0.4274792578800072
1774,2018,TU,Violence,1532661,TU,Turkey,201589,2503427,0.5782648474827508
1775,2018,TU,Education,1720682,TU,Turkey,201589,2503427,0.6599478329925912
1776,2018,TU,Corruption,894431,TU,Turkey,201589,2503427,0.30099511781454646
1777,2018,TU,Economic Policy,1280272,TU,Turkey,201589,2503427,0.4686181216923172
1778,2018,TU,Government and Politics,2235058,TU,Turkey,201589,2503427,0.883410995908487
1779,2018,LE,Health,238372,LE,Lebanon,19223,635448,0.3556314657795448
1780,2018,LE,Military,635448,LE,Lebanon,19223,635448,1.0
1781,2018,LE,Religion,384947,LE,Lebanon,19223,635448,0.5934910138342326
1782,2018,LE,Violence,461937,LE,Lebanon,19223,635448,0.7184291451985882
1783,2018,LE,Education,315190,LE,Lebanon,19223,635448,0.48029047831555033
1784,2018,LE,Corruption,203561,LE,Lebanon,19223,635448,0.2991407359324922
1785,2018,LE,Economic Policy,299060,LE,Lebanon,19223,635448,0.4541149742383058
1786,2018,LE,Government and Politics,544773,LE,Lebanon,19223,635448,0.8528540711590734
1787,2017,BU,Law,131351,BU,Bulgaria,30130,398101,0.2750787426183042
1788,2017,BU,Health,211959,BU,Bulgaria,30130,398101,0.4941394838180183
1789,2017,BU,Military,286656,BU,Bulgaria,30130,398101,0.6971364591231374
1790,2017,BU,Religion,147346,BU,Bulgaria,30130,398101,0.3185468420065712
1791,2017,BU,Violence,118574,BU,Bulgaria,30130,398101,0.24035589761149656
1792,2017,BU,Education,305037,BU,Bulgaria,30130,398101,0.7470887651472534
1793,2017,BU,Corruption,149396,BU,Bulgaria,30130,398101,0.3241179332066929
1794,2017,BU,Agriculture,153255,BU,Bulgaria,30130,398101,0.3346051726902392
1795,2017,BU,Economic Policy,246269,BU,Bulgaria,30130,398101,0.587380527269812
1796,2017,BU,Government and Politics,398101,BU,Bulgaria,30130,398101,1.0
1797,2017,BU,Social Development and Protection,115585,BU,Bulgaria,30130,398101,0.23223297488117273
1798,2018,FI,Law,133913,FI,Finland,34906,433718,0.24825481680591355
1799,2018,FI,Health,184325,FI,Finland,34906,433718,0.3746602409155191
1800,2018,FI,Military,290577,FI,Finland,34906,433718,0.64108151209091
1801,2018,FI,Education,316761,FI,Finland,34906,433718,0.7067365074270584
1802,2018,FI,Corruption,144627,FI,Finland,34906,433718,0.2751196052275257
1803,2018,FI,Economic Policy,210168,FI,Finland,34906,433718,0.43946019678444975
1804,2018,FI,Government and Politics,433718,FI,Finland,34906,433718,1.0
1805,2016,MK,Health,199345,MK,Macedonia,28683,471296,0.38557837207673523
1806,2016,MK,Military,318564,MK,Macedonia,28683,471296,0.6549310571537663
1807,2016,MK,Religion,129512,MK,Macedonia,28683,471296,0.22780397322265727
1808,2016,MK,Education,225784,MK,Macedonia,28683,471296,0.4453122705388229
1809,2016,MK,Agriculture,128675,MK,Macedonia,28683,471296,0.22591293070922003
1810,2016,MK,Economic Policy,352160,MK,Macedonia,28683,471296,0.7308348376572762
1811,2016,MK,Government and Politics,471296,MK,Macedonia,28683,471296,0.9999999999999999
1812,2018,RI,Health,107892,RI,Serbia,15857,303208,0.3202877317287916
1813,2018,RI,Military,221609,RI,Serbia,15857,303208,0.7160302208796907
1814,2018,RI,Religion,85885,RI,Serbia,15857,303208,0.24370195336017625
1815,2018,RI,Education,203394,RI,Serbia,15857,303208,0.6526408469084848
1816,2018,RI,Corruption,89861,RI,Serbia,15857,303208,0.2575386896165317
1817,2018,RI,Agriculture,90179,RI,Serbia,15857,303208,0.25864535011188405
1818,2018,RI,Economic Policy,163969,RI,Serbia,15857,303208,0.5154393059359459
1819,2018,RI,Government and Politics,303208,RI,Serbia,15857,303208,1.0
1820,2015,DA,Health,207252,DA,Denmark,32208,445550,0.4234846688698463
1821,2015,DA,Military,338216,DA,Denmark,32208,445550,0.7403264125107054
1822,2015,DA,Religion,183156,DA,Denmark,32208,445550,0.36518911700238543
1823,2015,DA,Violence,154707,DA,Denmark,32208,445550,0.29636233433815096
1824,2015,DA,Education,378511,DA,Denmark,32208,445550,0.8378122716781744
1825,2015,DA,Agriculture,150415,DA,Denmark,32208,445550,0.2859786810921706
1826,2015,DA,Economic Policy,223585,DA,Denmark,32208,445550,0.4629991629207774
1827,2015,DA,Government and Politics,445550,DA,Denmark,32208,445550,1.0
1828,2015,DA,Social Development and Protection,138024,DA,Denmark,32208,445550,0.2560010838482419
1829,2017,AU,Law,207994,AU,Austria,50433,780046,0.2159514701629494
1830,2017,AU,Health,341526,AU,Austria,50433,780046,0.3989690424923898
1831,2017,AU,Military,524145,AU,Austria,50433,780046,0.6492647472015987
1832,2017,AU,Religion,292433,AU,Austria,50433,780046,0.33168268657493766
1833,2017,AU,Violence,217975,AU,Austria,50433,780046,0.22963132509974465
1834,2017,AU,Education,581907,AU,Austria,50433,780046,0.7284327444823488
1835,2017,AU,Corruption,211523,AU,Austria,50433,780046,0.2207882809105649
1836,2017,AU,Agriculture,260769,AU,Austria,50433,780046,0.2882843370389508
1837,2017,AU,Economic Policy,402361,AU,Austria,50433,780046,0.48234886165679614
1838,2017,AU,Government and Politics,780046,AU,Austria,50433,780046,1.0
1839,2019,LY,Law,63016,LY,Libya,8953,264280,0.21174023898765112
1840,2019,LY,Health,93440,LY,Libya,8953,264280,0.3308972415764882
1841,2019,LY,Military,264280,LY,Libya,8953,264280,0.9999999999999999
1842,2019,LY,Religion,94978,LY,Libya,8953,264280,0.3369208896826423
1843,2019,LY,Violence,141941,LY,Libya,8953,264280,0.5208536504169163
1844,2019,LY,Education,88397,LY,Libya,8953,264280,0.31114609892412476
1845,2019,LY,Corruption,78196,LY,Libya,8953,264280,0.27119341080261783
1846,2019,LY,Economic Policy,109192,LY,Libya,8953,264280,0.3925906778366565
1847,2019,LY,Government and Politics,237692,LY,Libya,8953,264280,0.8958668687604522
1848,2016,SO,Law,85907,SO,Somalia,13113,369203,0.2044258473981297
1849,2016,SO,Health,114145,SO,Somalia,13113,369203,0.28372602431969446
1850,2016,SO,Military,369203,SO,Somalia,13113,369203,0.9999999999999999
1851,2016,SO,Religion,198184,SO,Somalia,13113,369203,0.5197309668903929
1852,2016,SO,Violence,299955,SO,Somalia,13113,369203,0.8055323092476621
1853,2016,SO,Education,179624,SO,Somalia,13113,369203,0.4676093122525204
1854,2016,SO,Corruption,87052,SO,Somalia,13113,369203,0.20764132663090792
1855,2016,SO,Economic Policy,118935,SO,Somalia,13113,369203,0.29717767980005055
1856,2016,SO,Government and Politics,304609,SO,Somalia,13113,369203,0.818602038810413
1857,2019,IZ,Law,166964,IZ,Iraq,15104,659365,0.23571192420463138
1858,2019,IZ,Health,181640,IZ,Iraq,15104,659365,0.25849151198039305
1859,2019,IZ,Military,659365,IZ,Iraq,15104,659365,1.0
1860,2019,IZ,Religion,353441,IZ,Iraq,15104,659365,0.525155177792851
1861,2019,IZ,Violence,428140,IZ,Iraq,15104,659365,0.6411004235860932
1862,2019,IZ,Education,262609,IZ,Iraq,15104,659365,0.38416883840555305
1863,2019,IZ,Corruption,162252,IZ,Iraq,15104,659365,0.22839811815397798
1864,2019,IZ,Economic Policy,281920,IZ,Iraq,15104,659365,0.4141427154522779
1865,2019,IZ,Government and Politics,534323,IZ,Iraq,15104,659365,0.8059140627789049
1866,2015,HU,Health,197558,HU,Hungary,63955,623830,0.2386300513507479
1867,2015,HU,Military,509453,HU,Hungary,63955,623830,0.7957097566421076
1868,2015,HU,Religion,236764,HU,Hungary,63955,623830,0.30865639651707966
1869,2015,HU,Education,335498,HU,Hungary,63955,623830,0.4850064746595223
1870,2015,HU,Economic Policy,552328,HU,Hungary,63955,623830,0.8722893503014066
1871,2015,HU,Government and Politics,623830,HU,Hungary,63955,623830,1.0
1872,2017,AF,Health,360006,AF,Afghanistan,44297,1156728,0.28380097282438194
1873,2017,AF,Military,1156728,AF,Afghanistan,44297,1156728,1.0
1874,2017,AF,Religion,551565,AF,Afghanistan,44297,1156728,0.45599951817236306
1875,2017,AF,Violence,891830,AF,Afghanistan,44297,1156728,0.7618746690805991
1876,2017,AF,Education,479754,AF,Afghanistan,44297,1156728,0.3914463009391144
1877,2017,AF,Economic Policy,406006,AF,Afghanistan,44297,1156728,0.32515185211487274
1878,2017,AF,Government and Politics,793581,AF,Afghanistan,44297,1156728,0.6735554834412201
1879,2016,CA,Law,731019,CA,Canada,159052,1965126,0.3166907889709945
1880,2016,CA,Health,1278552,CA,Canada,159052,1965126,0.6198527856555157
1881,2016,CA,Military,1516330,CA,Canada,159052,1965126,0.7515074133175053
1882,2016,CA,Religion,682664,CA,Canada,159052,1965126,0.2899172459157266
1883,2016,CA,Violence,599326,CA,Canada,159052,1965126,0.2437740646285811
1884,2016,CA,Education,1965126,CA,Canada,159052,1965126,0.9999999999999999
1885,2016,CA,Corruption,609502,CA,Canada,159052,1965126,0.24940838525996167
1886,2016,CA,Agriculture,743011,CA,Canada,159052,1965126,0.32333060550121423
1887,2016,CA,Economic Policy,940980,CA,Canada,159052,1965126,0.4329435006539045
1888,2016,CA,Government and Politics,1957700,CA,Canada,159052,1965126,0.9958883190832711
1889,2016,CA,Social Development and Protection,700961,CA,Canada,159052,1965126,0.3000480600462661
1890,2015,TU,Health,1372619,TU,Turkey,295931,3316446,0.3564584185147235
1891,2015,TU,Military,3316446,TU,Turkey,295931,3316446,1.0
1892,2015,TU,Religion,1752461,TU,Turkey,295931,3316446,0.4822124703899831
1893,2015,TU,Violence,2312553,TU,Turkey,295931,3316446,0.6676417763196012
1894,2015,TU,Education,1837910,TU,Turkey,295931,3316446,0.5105020170401405
1895,2015,TU,Economic Policy,1651036,TU,Turkey,295931,3316446,0.4486337594747915
1896,2015,TU,Government and Politics,2845839,TU,Turkey,295931,3316446,0.844196436700364
1897,2017,SN,Law,99572,SN,Singapore,25757,350354,0.22740505919648057
1898,2017,SN,Health,210222,SN,Singapore,25757,350354,0.568289294109311
1899,2017,SN,Military,283102,SN,Singapore,25757,350354,0.7928138584152041
1900,2017,SN,Religion,110086,SN,Singapore,25757,350354,0.25979599318539603
1901,2017,SN,Education,342219,SN,Singapore,25757,350354,0.9749381540802903
1902,2017,SN,Corruption,138875,SN,Singapore,25757,350354,0.34848750912670173
1903,2017,SN,Agriculture,126070,SN,Singapore,25757,350354,0.30903859247004745
1904,2017,SN,Economic Policy,199747,SN,Singapore,25757,350354,0.5360185091051365
1905,2017,SN,Government and Politics,350354,SN,Singapore,25757,350354,0.9999999999999999
1906,2017,SN,Urban and Rural Development,98801,SN,Singapore,25757,350354,0.22502980619044538
1907,2017,SN,Social Development and Protection,118301,SN,Singapore,25757,350354,0.28510429856098485
1908,2017,RI,Law,107556,RI,Serbia,20256,376970,0.2447338764388277
1909,2017,RI,Health,133126,RI,Serbia,20256,376970,0.3164159522754924
1910,2017,RI,Military,270256,RI,Serbia,20256,376970,0.700841570557926
1911,2017,RI,Religion,111323,RI,Serbia,20256,376970,0.25529415722399457
1912,2017,RI,Violence,112615,RI,Serbia,20256,376970,0.25891610646063795
1913,2017,RI,Education,246024,RI,Serbia,20256,376970,0.6329103988068873
1914,2017,RI,Corruption,102896,RI,Serbia,20256,376970,0.231670189563628
1915,2017,RI,Agriculture,107978,RI,Serbia,20256,376970,0.24591689700992952
1916,2017,RI,Economic Policy,206859,RI,Serbia,20256,376970,0.5231165583632826
1917,2017,RI,Government and Politics,376970,RI,Serbia,20256,376970,1.0
1918,2019,NZ,Law,129170,NZ,New Zealand,23071,322144,0.3547595403129002
1919,2019,NZ,Health,200178,NZ,New Zealand,23071,322144,0.5921865230228072
1920,2019,NZ,Military,322144,NZ,New Zealand,23071,322144,1.0
1921,2019,NZ,Religion,255556,NZ,New Zealand,23071,322144,0.7773520177348006
1922,2019,NZ,Violence,222525,NZ,New Zealand,23071,322144,0.6669074105653134
1923,2019,NZ,Education,271716,NZ,New Zealand,23071,322144,0.8313856483199753
1924,2019,NZ,Corruption,115861,NZ,New Zealand,23071,322144,0.3102586993810876
1925,2019,NZ,Agriculture,98320,NZ,New Zealand,23071,322144,0.2516074670732564
1926,2019,NZ,Social Issues,95526,NZ,New Zealand,23071,322144,0.24226526633965623
1927,2019,NZ,Economic Policy,164677,NZ,New Zealand,23071,322144,0.47348306266363066
1928,2019,NZ,Government and Politics,314633,NZ,New Zealand,23071,322144,0.9748857302397742
1929,2019,NZ,Social Development and Protection,94589,NZ,New Zealand,23071,322144,0.23913225199198856
1930,2016,IS,Health,1023221,IS,Israel,110304,2590226,0.3681232716190267
1931,2016,IS,Military,2590226,IS,Israel,110304,2590226,1.0
1932,2016,IS,Religion,1881019,IS,Israel,110304,2590226,0.714020440965482
1933,2016,IS,Violence,1634147,IS,Israel,110304,2590226,0.6144721487208066
1934,2016,IS,Education,1424685,IS,Israel,110304,2590226,0.5300090083478433
1935,2016,IS,Corruption,694907,IS,Israel,110304,2590226,0.23573443035708383
1936,2016,IS,Economic Policy,1033150,IS,Israel,110304,2590226,0.37212702657583585
1937,2016,IS,Government and Politics,2274200,IS,Israel,110304,2590226,0.8725661532903052
1938,2018,UP,Law,748747,UP,Ukraine,89673,1810990,0.38288938063122596
1939,2018,UP,Health,735152,UP,Ukraine,89673,1810990,0.37499135836106884
1940,2018,UP,Military,1529444,UP,Ukraine,89673,1810990,0.8364357059158772
1941,2018,UP,Violence,583566,UP,Ukraine,89673,1810990,0.2869273933854136
1942,2018,UP,Education,814683,UP,Ukraine,89673,1810990,0.42119493387911694
1943,2018,UP,Corruption,796766,UP,Ukraine,89673,1810990,0.41078604347717473
1944,2018,UP,Economic Policy,991836,UP,Ukraine,89673,1810990,0.5241120607070051
1945,2018,UP,Government and Politics,1810990,UP,Ukraine,89673,1810990,1.0
1946,2019,SP,Law,384844,SP,Spain,87984,1112570,0.2897365374892884
1947,2019,SP,Health,526750,SP,Spain,87984,1112570,0.4282373563566162
1948,2019,SP,Military,726678,SP,Spain,87984,1112570,0.6233678773670536
1949,2019,SP,Religion,336258,SP,Spain,87984,1112570,0.24231640877388524
1950,2019,SP,Education,844734,SP,Spain,87984,1112570,0.7385910016338306
1951,2019,SP,Corruption,303183,SP,Spain,87984,1112570,0.21003507758255532
1952,2019,SP,Agriculture,338567,SP,Spain,87984,1112570,0.24457000193248787
1953,2019,SP,Economic Policy,538212,SP,Spain,87984,1112570,0.43942431382041136
1954,2019,SP,Government and Politics,1112570,SP,Spain,87984,1112570,0.9999999999999999
1955,2019,SP,Social Development and Protection,327107,SP,Spain,87984,1112570,0.23338499647662567
1956,2019,AG,Law,43271,AG,Algeria,8986,152837,0.23833689025449942
1957,2019,AG,Health,57642,AG,Algeria,8986,152837,0.3382388721663388
1958,2019,AG,Military,122003,AG,Algeria,8986,152837,0.78565321061376
1959,2019,AG,Religion,52969,AG,Algeria,8986,152837,0.30575387032415485
1960,2019,AG,Violence,58029,AG,Algeria,8986,152837,0.3409291558626635
1961,2019,AG,Education,77487,AG,Algeria,8986,152837,0.47619411752438284
1962,2019,AG,Corruption,47587,AG,Algeria,8986,152837,0.26834015752410484
1963,2019,AG,Economic Policy,58155,AG,Algeria,8986,152837,0.3418050621823971
1964,2019,AG,Government and Politics,152837,AG,Algeria,8986,152837,0.9999999999999999
1965,2018,RP,Law,118643,RP,Philippines,24465,374974,0.2686892490635048
1966,2018,RP,Health,169871,RP,Philippines,24465,374974,0.4148424148880628
1967,2018,RP,Military,331674,RP,Philippines,24465,374974,0.8764653689348918
1968,2018,RP,Religion,137640,RP,Philippines,24465,374974,0.32288757207375557
1969,2018,RP,Violence,136419,RP,Philippines,24465,374974,0.3194040666573469
1970,2018,RP,Education,301105,RP,Philippines,24465,374974,0.7892522017979566
1971,2018,RP,Corruption,137076,RP,Philippines,24465,374974,0.32127848357674127
1972,2018,RP,Agriculture,131896,RP,Philippines,24465,374974,0.3064999757495528
1973,2018,RP,Economic Policy,173386,RP,Philippines,24465,374974,0.4248706880565121
1974,2018,RP,Government and Politics,374974,RP,Philippines,24465,374974,1.0
1975,2018,RP,Social Development and Protection,105882,RP,Philippines,24465,374974,0.23228219532166078
1976,2018,TW,Health,796458,TW,Taiwan,45230,891268,0.8879364756665776
1977,2018,TW,Military,531407,TW,Taiwan,45230,891268,0.574651493195341
1978,2018,TW,Education,891268,TW,Taiwan,45230,891268,0.9999999999999999
1979,2018,TW,Corruption,327211,TW,Taiwan,45230,891268,0.33329590396648856
1980,2018,TW,Agriculture,337963,TW,Taiwan,45230,891268,0.34600455298698163
1981,2018,TW,Economic Policy,313377,TW,Taiwan,45230,891268,0.31694439256865536
1982,2018,TW,Government and Politics,847119,TW,Taiwan,45230,891268,0.9478167647316077
1983,2018,TW,Social Development and Protection,306533,TW,Taiwan,45230,891268,0.3088549214101495
1984,2018,JO,Health,237704,JO,Jordan,28372,461880,0.48287920868819034
1985,2018,JO,Military,461880,JO,Jordan,28372,461880,1.0
1986,2018,JO,Religion,292741,JO,Jordan,28372,461880,0.6098364966736485
1987,2018,JO,Violence,288054,JO,Jordan,28372,461880,0.5990247008129032
1988,2018,JO,Education,404167,JO,Jordan,28372,461880,0.8668698155512701
1989,2018,JO,Corruption,148245,JO,Jordan,28372,461880,0.2765185417570149
1990,2018,JO,Agriculture,138634,JO,Jordan,28372,461880,0.25434824732184874
1991,2018,JO,Economic Policy,266228,JO,Jordan,28372,461880,0.5486773023796562
1992,2018,JO,Government and Politics,459165,JO,Jordan,28372,461880,0.9937371397990349
1993,2018,JO,Social Development and Protection,119593,JO,Jordan,28372,461880,0.21042518246491415
1994,2015,HK,Health,310596,HK,Hong Kong,29135,410438,0.7381557449062819
1995,2015,HK,Military,285983,HK,Hong Kong,29135,410438,0.6736060298502765
1996,2015,HK,Education,382944,HK,Hong Kong,29135,410438,0.9278946139946448
1997,2015,HK,Corruption,173309,HK,Hong Kong,29135,410438,0.3781087481609114
1998,2015,HK,Agriculture,189039,HK,Hong Kong,29135,410438,0.4193620296719407
1999,2015,HK,Economic Policy,209958,HK,Hong Kong,29135,410438,0.47422391116775897
2000,2015,HK,Government and Politics,410438,HK,Hong Kong,29135,410438,1.0
2001,2015,HK,Urban and Rural Development,146184,HK,Hong Kong,29135,410438,0.30697109647707993
2002,2015,HK,Social Development and Protection,133174,HK,Hong Kong,29135,410438,0.2728512495312127
2003,2019,BU,Law,66586,BU,Bulgaria,14331,192209,0.2937687628599377
2004,2019,BU,Health,98624,BU,Bulgaria,14331,192209,0.47388097460056894
2005,2019,BU,Military,124551,BU,Bulgaria,14331,192209,0.6196381789766019
2006,2019,BU,Religion,67060,BU,Bulgaria,14331,192209,0.2964335106083945
2007,2019,BU,Education,149337,BU,Bulgaria,14331,192209,0.7589808745319826
2008,2019,BU,Corruption,76424,BU,Bulgaria,14331,192209,0.3490763332171488
2009,2019,BU,Agriculture,81025,BU,Bulgaria,14331,192209,0.3749423762353973
2010,2019,BU,Economic Policy,151274,BU,Bulgaria,14331,192209,0.7698703605842206
2011,2019,BU,Government and Politics,192209,BU,Bulgaria,14331,192209,1.0
2012,2019,BU,Social Development and Protection,57332,BU,Bulgaria,14331,192209,0.24174434162740754
2013,2017,BO,Law,142987,BO,Belarus,28538,500764,0.2423606493500993
2014,2017,BO,Health,191347,BO,Belarus,28538,500764,0.3447692418460653
2015,2017,BO,Military,493425,BO,Belarus,28538,500764,0.9844587125655937
2016,2017,BO,Religion,130747,BO,Belarus,28538,500764,0.21644085670844046
2017,2017,BO,Violence,234720,BO,Belarus,28538,500764,0.4366172129446494
2018,2017,BO,Education,295392,BO,Belarus,28538,500764,0.5650980674507545
2019,2017,BO,Corruption,178324,BO,Belarus,28538,500764,0.3171913448221826
2020,2017,BO,Agriculture,147225,BO,Belarus,28538,500764,0.25133516578926196
2021,2017,BO,Economic Policy,334918,BO,Belarus,28538,500764,0.648799515486229
2022,2017,BO,Government and Politics,500764,BO,Belarus,28538,500764,1.0
2023,2015,MK,Health,84579,MK,Macedonia,25189,238651,0.27822282186056535
2024,2015,MK,Military,214265,MK,Macedonia,25189,238651,0.885759526285709
2025,2015,MK,Religion,87392,MK,Macedonia,25189,238651,0.29140081138563306
2026,2015,MK,Violence,87307,MK,Macedonia,25189,238651,0.29100261404840205
2027,2015,MK,Education,114043,MK,Macedonia,25189,238651,0.4162520729684909
2028,2015,MK,Economic Policy,208845,MK,Macedonia,25189,238651,0.8603685901940392
2029,2015,MK,Government and Politics,238651,MK,Macedonia,25189,238651,1.0
2030,2016,VM,Health,1309481,VM,Vietnam,85350,1309481,1.0
2031,2016,VM,Military,965700,VM,Vietnam,85350,1309481,0.7191632268115096
2032,2016,VM,Education,1017046,VM,Vietnam,85350,1309481,0.7611080840204194
2033,2016,VM,Corruption,417296,VM,Vietnam,85350,1309481,0.27116869027906326
2034,2016,VM,Agriculture,491500,VM,Vietnam,85350,1309481,0.33178638560742274
2035,2016,VM,Economic Policy,496097,VM,Vietnam,85350,1309481,0.3355417026445699
2036,2016,VM,Government and Politics,1127148,VM,Vietnam,85350,1309481,0.851051072148324
2037,2016,VM,Social Development and Protection,348787,VM,Vietnam,85350,1309481,0.21520327481290807
2038,2015,MO,Law,182276,MO,Morocco,43831,603480,0.24737826744977653
2039,2015,MO,Health,254468,MO,Morocco,43831,603480,0.376373405473788
2040,2015,MO,Military,469589,MO,Morocco,43831,603480,0.7607589757151357
2041,2015,MO,Religion,382055,MO,Morocco,43831,603480,0.6043502266599243
2042,2015,MO,Violence,334160,MO,Morocco,43831,603480,0.5187698003570095
2043,2015,MO,Education,441385,MO,Morocco,43831,603480,0.7103631025875147
2044,2015,MO,Corruption,191789,MO,Morocco,43831,603480,0.26437642164999847
2045,2015,MO,Agriculture,200781,MO,Morocco,43831,603480,0.2804436352070673
2046,2015,MO,Economic Policy,300455,MO,Morocco,43831,603480,0.4585445520317199
2047,2015,MO,Government and Politics,603480,MO,Morocco,43831,603480,1.0
2048,2015,MO,Social Development and Protection,177784,MO,Morocco,43831,603480,0.2393518080082337
2049,2017,QA,Health,182850,QA,Qatar,39184,595913,0.2580537388927108
2050,2017,QA,Military,595913,QA,Qatar,39184,595913,1.0
2051,2017,QA,Religion,397452,QA,Qatar,39184,595913,0.6435231504017215
2052,2017,QA,Violence,528322,QA,Qatar,39184,595913,0.878592636632904
2053,2017,QA,Education,266464,QA,Qatar,39184,595913,0.40824171185621727
2054,2017,QA,Corruption,158187,QA,Qatar,39184,595913,0.2137539089934241
2055,2017,QA,Economic Policy,317443,QA,Qatar,39184,595913,0.499810500261348
2056,2017,QA,Government and Politics,527689,QA,Qatar,39184,595913,0.8774556382009918
2057,2016,RI,Health,117424,RI,Serbia,22648,382013,0.26373186036481017
2058,2016,RI,Military,283916,RI,Serbia,22648,382013,0.7270268390076942
2059,2016,RI,Religion,117186,RI,Serbia,22648,382013,0.2630695810666036
2060,2016,RI,Violence,122118,RI,Serbia,22648,382013,0.2767937890445647
2061,2016,RI,Education,220437,RI,Serbia,22648,382013,0.5503847063570465
2062,2016,RI,Agriculture,94621,RI,Serbia,22648,382013,0.20027826861269182
2063,2016,RI,Economic Policy,254649,RI,Serbia,22648,382013,0.6455859641311759
2064,2016,RI,Government and Politics,382013,RI,Serbia,22648,382013,0.9999999999999999
2065,2017,UK,Law,1881841,UK,United Kingdom,432113,5791177,0.27051888165545324
2066,2017,UK,Health,3374579,UK,United Kingdom,432113,5791177,0.549063418537267
2067,2017,UK,Military,4936513,UK,United Kingdom,432113,5791177,0.8405199116860705
2068,2017,UK,Religion,2320414,UK,United Kingdom,432113,5791177,0.352356493596643
2069,2017,UK,Violence,2605350,UK,United Kingdom,432113,5791177,0.40552547982259585
2070,2017,UK,Education,4794649,UK,United Kingdom,432113,5791177,0.8140481248217972
2071,2017,UK,Corruption,2021912,UK,United Kingdom,432113,5791177,0.2966560951688578
2072,2017,UK,Agriculture,1515290,UK,United Kingdom,432113,5791177,0.20212055687336444
2073,2017,UK,Economic Policy,2596010,UK,United Kingdom,432113,5791177,0.4037826381621865
2074,2017,UK,Government and Politics,5791177,UK,United Kingdom,432113,5791177,1.0
2075,2017,UK,Social Development and Protection,1760365,UK,United Kingdom,432113,5791177,0.24785149048415916
2076,2018,AF,Health,278414,AF,Afghanistan,25190,842935,0.3096613247405976
2077,2018,AF,Military,842935,AF,Afghanistan,25190,842935,0.9999999999999999
2078,2018,AF,Religion,368734,AF,Afghanistan,25190,842935,0.42011140392176044
2079,2018,AF,Violence,639096,AF,Afghanistan,25190,842935,0.7507303621544613
2080,2018,AF,Education,355660,AF,Afghanistan,25190,842935,0.4041235348427688
2081,2018,AF,Economic Policy,282293,AF,Afghanistan,25190,842935,0.31440485725990375
2082,2018,AF,Government and Politics,622907,AF,Afghanistan,25190,842935,0.7309332371338253
2083,2019,BG,Law,58955,BG,Bangladesh,14419,213062,0.2242012051771268
2084,2019,BG,Health,144267,BG,Bangladesh,14419,213062,0.653675186137946
2085,2019,BG,Military,213062,BG,Bangladesh,14419,213062,1.0
2086,2019,BG,Religion,166572,BG,Bangladesh,14419,213062,0.7659620525263916
2087,2019,BG,Violence,109178,BG,Bangladesh,14419,213062,0.47703165981182327
